Unnamed: 0,title,price,city,datetime,nb_rooms,nb_baths,surface_area,equipement,link
92,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/opK?utm_source=avito_integration&utm_medium=listing_integration
93,Appartement à vendre 91 m² à CFC Casablanca,1050000.0,Casablanca,2024-11-05 22:52:58,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/casablanca_finance_city/appartements/Appartement_%C3%A0_vendre_91_m%C2%B2_%C3%A0_CFC_Casablanca_55617101.htm
94,Appartement Moderne à Maarif Parfait pour Familles,1800000.0,Casablanca,2024-11-05 22:41:58,3,2,145.0,"Ascenseur, Balcon, Climatisation, Concierge, Cuisine Équipée, Meublé, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/maarif/appartements/Appartement_Moderne_%C3%A0_Maarif_Parfait_pour_Familles_55356106.htm
95,Appartement 70 m² à Casablanca,320000.0,Casablanca,2024-11-05 22:35:11,2,0,0.0,"Balcon, Parking, Sécurité",https://www.avito.ma/fr/oulfa/appartements/Appartement_70_m%C2%B2_%C3%A0_Casablanca_55742006.htm
96,Appartement à vendre roches noires à Casablanca,1044000.0,Casablanca,2024-11-05 21:35:12,3,2,93.0,"Ascenseur, Balcon, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/roches_noires/appartements/Appartement_%C3%A0_vendre_roches_noires_%C3%A0_Casablanca_55723042.htm
97,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/gMe?utm_source=avito_integration&utm_medium=listing_integration
98,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-11-05 21:04:43,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/maarif/appartements/Appartement_%C3%A0_vendre_50_m%C2%B2_%C3%A0_Casablanca_55741696.htm
99,Appartement à vendre 90m² à Casablanca,1050000.0,Casablanca,2024-11-05 20:59:13,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/a%C3%AFn_borja/appartements/Appartement_%C3%A0_vendre_90m%C2%B2_%C3%A0_Casablanca_55726518.htm
100,Appartement 110 m² à Casablanca,690000.0,Casablanca,2024-11-05 20:47:49,3,2,110.0,"Balcon, Duplex, Terrasse",https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_110_m%C2%B2_%C3%A0_Casablanca_54645618.htm
101,Appartement de 77m très bien placé à l'oasis,17500.0,Casablanca,2024-11-05 20:44:44,2,2,77.0,"Ascenseur, Balcon, Chauffage, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/oasis/appartements/Appartement_de_77m_tr%C3%A8s_bien_plac%C3%A9_%C3%A0_l_oasis_54094399.htm
102,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/j0T?utm_source=avito_integration&utm_medium=listing_integration
103,Appartement à vendre 87 m² à Casablanca,592000.0,Casablanca,2024-11-05 20:07:14,3,2,81.0,"Cuisine Équipée, Parking",https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_87_m%C2%B2_%C3%A0_Casablanca_55328894.htm
104,Appartement à vendre 85 m² à Casablanca,977000.0,Casablanca,2024-11-05 19:59:18,3,2,85.0,"Ascenseur, Balcon, Concierge, Cuisine Équipée, Parking, Terrasse",https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_85_m%C2%B2_%C3%A0_Casablanca_54319480.htm
105,Appartement à vendre 2000 m² à Casablanca,1050000.0,Urgent,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/2_mars/appartements/Appartement_%C3%A0_vendre_2000_m%C2%B2_%C3%A0_Casablanca_55741515.htm
106,Appartement à vendre 63 m² à Casablanca,650000.0,Casablanca,2024-11-05 19:55:41,2,1,72.0,"Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/hay_chrifa/appartements/Appartement_%C3%A0_vendre_63_m%C2%B2_%C3%A0_Casablanca_55741503.htm
107,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jH2?utm_source=avito_integration&utm_medium=listing_integration
108,Appartement à vendre 87 m² à Casablanca,825000.0,Casablanca,2024-11-05 19:51:57,3,2,87.0,"Ascenseur, Balcon, Climatisation, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/sbata/appartements/Appartement_%C3%A0_vendre_87_m%C2%B2_%C3%A0_Casablanca_51529993.htm
109,Appartement à vendre 109 m² à Casablanca,1500000.0,Casablanca,2024-11-05 19:52:50,3,2,118.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/val_fleuri/appartements/Appartement_%C3%A0_vendre_109_m%C2%B2_%C3%A0_Casablanca_55620057.htm
110,Appartement à vendre 121 m² à Casablanca,2250000.0,Casablanca,2024-11-05 19:03:43,3,2,0.0,"Ascenseur, Balcon, Concierge, Cuisine Équipée, Sécurité",https://www.avito.ma/fr/val_fleuri/appartements/Appartement_%C3%A0_vendre_121_m%C2%B2_%C3%A0_Casablanca_55686610.htm
111,58956-Vente Appt à Casablanca La Gironde de 119 m²,1328000.0,Casablanca,2024-11-05 18:58:24,3,2,119.0,"Ascenseur, Balcon, Chauffage, Climatisation, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/la_gironde/appartements/58956_Vente_Appt_%C3%A0_Casablanca_La_Gironde_de_119_m%C2%B2_55467387.htm
112,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jHk?utm_source=avito_integration&utm_medium=listing_integration
113,64537-Vente Appt à Casablanca Belvedere (Roches No,1120000.0,Casablanca,2024-11-05 18:55:56,2,1,85.0,"Ascenseur, Cuisine Équipée, Parking",https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/64537_Vente_Appt_%C3%A0_Casablanca_Belvedere__Roches_No_55673344.htm
114,48618-Vente Appt à Casablanca Bourgogne (Anfa) de,1900000.0,Casablanca,2024-11-05 18:51:46,2,2,87.0,"Ascenseur, Chauffage, Cuisine Équipée, Parking, Terrasse",https://www.avito.ma/fr/bourgogne/appartements/48618_Vente_Appt_%C3%A0_Casablanca_Bourgogne__Anfa__de__55059678.htm
115,CMN-SI-1643 - Appartement à vendre à Moulay Youssef,1320000.0,Casablanca,2024-11-05 18:49:19,2,1,73.0,"Ascenseur, Balcon, Terrasse",https://www.avito.ma/fr/autre_secteur/appartements/CMN_SI_1643___Appartement_%C3%A0_vendre_%C3%A0_Moulay_Youssef_55592156.htm
116,CMN-MA-1756 - Appartement à vendre à Les princesses,2350000.0,Casablanca,2024-11-05 18:47:54,3,2,165.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/les_princesses/appartements/CMN_MA_1756___Appartement_%C3%A0_vendre_%C3%A0_Les_princesses_55653636.htm
117,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/j5H?utm_source=avito_integration&utm_medium=listing_integration
118,CMN-SI-1647 - Appartement à vendre à Gauthier,1600000.0,Casablanca,2024-11-05 18:46:30,2,2,102.0,"Ascenseur, Balcon, Terrasse",https://www.avito.ma/fr/gauthier/appartements/CMN_SI_1647___Appartement_%C3%A0_vendre_%C3%A0_Gauthier_55623653.htm
119,35889-Vente Appt à Casablanca Lusitania de 407 m²,4100000.0,Casablanca,2024-11-05 18:40:38,4,2,407.0,"Ascenseur, Balcon, Chauffage, Climatisation, Cuisine Équipée, Duplex, Parking, Terrasse",https://www.avito.ma/fr/lusitania/appartements/35889_Vente_Appt_%C3%A0_Casablanca_Lusitania_de_407_m%C2%B2_55548145.htm
120,31398-Vente Appt à Casablanca Ferme Bretonne de 10,1760000.0,Casablanca,2024-11-05 18:39:10,2,2,100.0,"Ascenseur, Balcon, Chauffage, Cuisine Équipée, Sécurité, Terrasse",https://www.avito.ma/fr/ferme_bretone/appartements/31398_Vente_Appt_%C3%A0_Casablanca_Ferme_Bretonne_de_10_54712406.htm
121,Appartement 57 m² à Casablanca,500000.0,Casablanca,2024-11-05 18:42:01,2,1,0.0,"Ascenseur, Parking, Sécurité",https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_57_m%C2%B2_%C3%A0_Casablanca_55586630.htm
122,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/IWZ?utm_source=avito_integration&utm_medium=listing_integration
123,54970-Vente Appt à Casablanca Ferme Bretonne de 11,2100000.0,Casablanca,2024-11-05 18:36:12,3,2,117.0,"Ascenseur, Chauffage, Climatisation, Cuisine Équipée, Parking, Terrasse",https://www.avito.ma/fr/ferme_bretone/appartements/54970_Vente_Appt_%C3%A0_Casablanca_Ferme_Bretonne_de_11_55653295.htm
124,Appartement à vendre 81 m² à Dar Bouazza,1350000.0,Dar Bouazza,2024-11-05 18:09:45,2,2,0.0,"Ascenseur, Balcon, Chauffage, Climatisation, Concierge, Cuisine Équipée, Duplex, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/dar_bouazza/appartements/Appartement_%C3%A0_vendre_81_m%C2%B2_%C3%A0_Dar_Bouazza_55714260.htm
125,Appartement à vendre 74 m² à Casablanca,6800.0,Casablanca,2024-11-05 17:58:57,2,2,0.0,"Ascenseur, Balcon, Concierge, Cuisine Équipée, Parking, Terrasse",https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_%C3%A0_vendre_74_m%C2%B2_%C3%A0_Casablanca_40808854.htm
126,Appartement à vendre 119 m² à Casablanca,1050000.0,Casablanca,2024-11-05 17:55:08,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/val_fleuri/appartements/Appartement_%C3%A0_vendre_119_m%C2%B2_%C3%A0_Casablanca_54915222.htm
127,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/e4K?utm_source=avito_integration&utm_medium=listing_integration
128,Appartement à vendre 160 m² à Casablanca Marina,3700000.0,Casablanca,2024-11-05 17:46:28,2,2,185.0,"Ascenseur, Balcon, Chauffage, Climatisation, Concierge, Cuisine Équipée, Duplex, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/marina/appartements/Appartement_%C3%A0_vendre_160_m%C2%B2_%C3%A0_Casablanca_Marina_55714361.htm
129,Appartement à vendre 100 m² à Casablanca,740000.0,Casablanca,2024-11-05 17:42:58,4,3,0.0,"Cuisine Équipée, Parking",https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_100_m%C2%B2_%C3%A0_Casablanca_55328964.htm
130,CMN-ME-1600 - Appartement à vendre à 2 Mars,1750000.0,Casablanca,2024-11-05 17:36:58,3,2,127.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/2_mars/appartements/CMN_ME_1600___Appartement_%C3%A0_vendre_%C3%A0_2_Mars_55657903.htm
131,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jFh?utm_source=avito_integration&utm_medium=listing_integration
132,Appartement à vendre 67 m² à Casablanca,620000.0,Casablanca,2024-11-05 17:36:46,1,1,67.0,"Chauffage, Climatisation, Meublé, Parking",https://www.avito.ma/fr/hay_moulay_rachid/appartements/Appartement_%C3%A0_vendre_67_m%C2%B2_%C3%A0_Casablanca_55736605.htm
133,Appartement à vendre 111 m² à Casablanca,1450000.0,Casablanca,2024-11-05 17:24:11,2,2,111.0,"Ascenseur, Balcon, Concierge, Parking",https://www.avito.ma/fr/2_mars/appartements/Appartement_%C3%A0_vendre_111_m%C2%B2_%C3%A0_Casablanca_55218668.htm
134,Appartement à l'achat 94m2 à Bourgogne Ext,1300000.0,Casablanca,2024-11-05 17:20:56,2,1,94.0,"Ascenseur, Balcon, Chauffage, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/bourgogne/appartements/Appartement_%C3%A0_l_achat_94m2_%C3%A0_Bourgogne_Ext__55722201.htm
135,CMN-AS-1635 - Appartement à vendre à Belvédère,1100000.0,Casablanca,2024-11-05 17:13:13,2,2,98.0,Ascenseur,https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/CMN_AS_1635___Appartement_%C3%A0_vendre_%C3%A0_Belv%C3%A9d%C3%A8re_55561169.htm
136,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/j00?utm_source=avito_integration&utm_medium=listing_integration
137,Appartement à vendre 96 m² à Casablanca,990000.0,Casablanca,2024-11-05 16:55:02,3,2,96.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_96_m%C2%B2_%C3%A0_Casablanca_55571056.htm
138,Marina Casablanca Appartement à vendre 115 m² à,3000000.0,Casablanca,2024-11-05 16:51:45,2,3,100.0,"Ascenseur, Balcon, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/sidi_belyout/appartements/Marina_Casablanca_Appartement_%C3%A0_vendre_115_m%C2%B2_%C3%A0_53840737.htm
139,Appartement à vendre 116 m² à Casablanca,1050000.0,Casablanca,2024-11-05 16:51:41,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/bourgogne/appartements/Appartement_%C3%A0_vendre_116_m%C2%B2_%C3%A0_Casablanca_55443189.htm
140,62733-Vente Appt à Casablanca Cil de 141 m²,2450000.0,Casablanca,2024-11-05 16:40:45,3,2,141.0,"Ascenseur, Balcon, Chauffage, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/c.i.l/appartements/62733_Vente_Appt_%C3%A0_Casablanca_Cil_de_141_m%C2%B2_55740811.htm
141,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/ZBa?utm_source=avito_integration&utm_medium=listing_integration
142,Appartement à vendre 78 m² à Casablanca,950000.0,Casablanca,2024-11-05 16:41:52,2,2,78.0,"Ascenseur, Balcon, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_78_m%C2%B2_%C3%A0_Casablanca_55175180.htm
143,Appartement à vendre 147 m² REMIS A NEUF à RACINE,2900000.0,Casablanca,2024-11-05 16:39:19,3,3,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/racine/appartements/Appartement_%C3%A0_vendre_147_m%C2%B2_REMIS_A_NEUF_%C3%A0_RACINE_55444564.htm
144,Appartement à vendre 247 m² à Marrakech,2600000.0,Marrakech,2024-11-05 16:33:44,3,2,247.0,"Chauffage, Climatisation, Concierge, Cuisine Équipée, Duplex, Meublé, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/route_de_casablanca/appartements/Appartement_%C3%A0_vendre_247_m%C2%B2_%C3%A0_Marrakech_55714071.htm
145,Appartement à vendre 89 m² à Casablanca,950000.0,Casablanca,2024-11-05 16:34:02,3,1,98.0,Terrasse,https://www.avito.ma/fr/hay_al_amal/appartements/Appartement_%C3%A0_vendre_89_m%C2%B2_%C3%A0_Casablanca_55740770.htm
146,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jid?utm_source=avito_integration&utm_medium=listing_integration
147,bel appartement au centre de Casablanca,2100000.0,Casablanca,2024-11-05 16:33:26,3,3,164.0,"Ascenseur, Balcon, Climatisation, Concierge, Cuisine Équipée, Parking, Terrasse",https://www.avito.ma/fr/la_gironde/appartements/bel_appartement_au_centre_de_Casablanca__55713854.htm
148,Appartement à vendre 110 m² à Casablanca Nouaceur,1100000.0,Casablanca,2024-11-05 16:27:40,2,1,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_110_m%C2%B2_%C3%A0_Casablanca_Nouaceur_54946725.htm
149,Vente Appartement 2 pièces de 32 m2 à Casablanca,990000.0,Casablanca,2024-11-05 16:10:25,1,1,32.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/autre_secteur/appartements/Vente_Appartement_2_pi%C3%A8ces_de_32_m2_%C3%A0_Casablanca_55740665.htm
150,Appartement 77 m² à Casablanca,580000.0,Casablanca,2024-11-05 15:51:57,2,1,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/sidi_moumen/appartements/Appartement_77_m%C2%B2_%C3%A0_Casablanca_54387821.htm
151,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jHw?utm_source=avito_integration&utm_medium=listing_integration
152,Joli Studio de 53m² à Maarif Extension,900000.0,Casablanca,2024-11-05 15:51:54,1,1,53.0,"Ascenseur, Balcon, Chauffage, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/ma%C3%A2rif_extension/appartements/Joli_Studio_de_53m%C2%B2_%C3%A0_Maarif_Extension_55700764.htm
153,très joli appart à vendre à oasis,1950000.0,Casablanca,2024-11-05 15:49:57,2,2,0.0,"Ascenseur, Balcon, Chauffage, Climatisation, Concierge, Duplex, Parking, Sécurité",https://www.avito.ma/fr/route_d'el_jadida/appartements/_tr%C3%A8s_joli_appart_%C3%A0_vendre__%C3%A0_oasis___54036615.htm
154,Appartement à vendre 105 m² à Casablanca,1050000.0,Casablanca,2024-11-05 15:41:15,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_105_m%C2%B2_%C3%A0_Casablanca_54508643.htm
155,Appartement à vendre 56 m² à Casablanca,400000.0,Casablanca,2024-11-05 15:37:00,2,1,56.0,"Balcon, Parking",https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_56_m%C2%B2_%C3%A0_Casablanca_55740552.htm
156,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jop?utm_source=avito_integration&utm_medium=listing_integration
157,Appartement 2 chambres salon résidence sécurisée,850000.0,Marrakech,2024-11-05 15:35:19,2,1,92.0,"Ascenseur, Balcon, Climatisation, Concierge, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/allal_el_fassi/appartements/Appartement_2_chambres_salon_r%C3%A9sidence_s%C3%A9curis%C3%A9e_55342080.htm
158,Appartement à vendre 307 m² à Casablanca,2600000.0,Casablanca,2024-11-05 15:24:40,4,3,307.0,"Ascenseur, Chauffage, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/ma%C3%A2rif_extension/appartements/Appartement_%C3%A0_vendre_307_m%C2%B2_%C3%A0_Casablanca_54938457.htm
159,Appartement à vendre 57 m² à Casablanca,680000.0,Casablanca,2024-11-05 15:24:30,2,2,57.0,"Ascenseur, Balcon, Chauffage, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/sidi_maarouf/appartements/Appartement_%C3%A0_vendre_57_m%C2%B2_%C3%A0_Casablanca_55539057.htm
160,Appartement à vendre 56 m² à Casablanca,392000.0,Casablanca,2024-11-05 15:03:19,2,1,56.0,"Cuisine Équipée, Parking",https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_56_m%C2%B2_%C3%A0_Casablanca_55328816.htm
161,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jni?utm_source=avito_integration&utm_medium=listing_integration
162,Bel Appartement 3Chs 148 m² Beauséjour,1750000.0,Casablanca,2024-11-05 15:07:20,3,2,128.0,"Ascenseur, Balcon, Chauffage, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/beaus%C3%A9jour/appartements/Bel_Appartement_3Chs_148_m%C2%B2_Beaus%C3%A9jour_55700916.htm
163,Une belle opportunité premium avec Terrasse,1100000.0,Casablanca,2024-11-05 14:57:26,1,1,42.0,"Ascenseur, Balcon, Chauffage, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/les_princesses/appartements/Une_belle_opportunit%C3%A9_premium_avec_Terrasse_55700405.htm
164,Superbe appartement 3chambres Val Fleuri,2050000.0,Casablanca,2024-11-05 14:57:22,3,2,142.0,"Ascenseur, Chauffage, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/val_fleuri/appartements/Superbe_appartement_3chambres__Val_Fleuri_55710904.htm
165,appartement,1050000.0,Casablanca,2024-11-05 14:55:28,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/sbata/appartements/appartement_54019135.htm
166,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jHd?utm_source=avito_integration&utm_medium=listing_integration
167,Appartement 2 chambres salon résidence piscine,1350000.0,Marrakech,2024-11-05 14:55:27,2,1,80.0,"Ascenseur, Balcon, Climatisation, Concierge, Parking, Sécurité",https://www.avito.ma/fr/route_de_casablanca/appartements/Appartement_2_chambres_salon_r%C3%A9sidence_piscine_55298841.htm
168,Appartement à vendre 35 m² à Casablanca,380000.0,Casablanca,2024-11-05 14:53:47,1,1,32.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/sbata/appartements/Appartement_%C3%A0_vendre_35_m%C2%B2_%C3%A0_Casablanca_55640038.htm
169,Appartement à vendre 82 m² à Casablanca CFC,1600000.0,Casablanca,2024-11-05 14:20:09,2,1,82.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/casablanca_finance_city/appartements/Appartement_%C3%A0_vendre_82_m%C2%B2_%C3%A0_Casablanca_CFC_55636460.htm
